604526.330,5096960.810,418.100,1,1,175
604526.410,5096960.840,418.070,1,1,173
604526.490,5096960.960,418.260,1,1,155
604526.580,5096961.030,418.330,1,1,159
604526.670,5096960.940,417.990,1,1,153
604526.750,5096960.960,417.950,1,1,174
604526.830,5096960.890,417.680,1,3,103
604526.850,5096960.430,416.510,2,3,154
604526.940,5096960.470,416.510,1,2,154
604527.010,5096960.980,417.680,1,1,178
604527.080,5096961.130,417.930,1,1,161
604527.170,5096961.230,418.070,1,1,163
604527.260,5096961.080,417.600,1,1,169
604527.340,5096961.170,417.700,1,1,150
604527.640,5096960.870,416.880,1,1,166
604527.680,5096961.380,418.070,1,1,166
604527.790,5096961.100,417.250,1,1,176
604527.870,5096961.180,417.340,1,1,179
604527.960,5096961.100,417.040,1,1,183
604528.060,5096961.030,416.740,1,2,153
604528.120,5096960.460,415.280,2,2,118
604528.180,5096960.690,415.780,1,3,143
604528.230,5096960.200,414.490,2,3,114
604528.230,5096961.190,416.930,1,3,1
604528.280,5096960.690,415.650,2,3,169
604528.490,5096958.670,410.460,3,3,83
604528.340,5096960.930,416.150,1,2,196
604528.310,5096961.240,416.680,1,1,171
604528.390,5096961.280,416.690,1,2,159
604528.430,5096960.990,415.930,2,2,161
604528.530,5096960.910,415.600,1,2,175
604528.770,5096958.900,410.420,2,2,92
604528.610,5096960.950,415.600,1,1,178
604528.730,5096960.750,414.950,1,2,142
604528.820,5096960.050,413.160,2,2,150
604528.810,5096960.910,415.240,1,1,172
604529.040,5096959.850,412.380,1,2,134
604529.150,5096959.080,410.390,2,2,173
604529.050,5096960.480,413.900,1,2,79
604529.240,5096959.130,410.390,2,2,181
604529.200,5096960.100,412.780,1,2,165
604529.330,5096959.170,410.390,2,2,122
604529.290,5096960.150,412.810,1,2,158
604529.430,5096959.200,410.340,2,2,140
604529.400,5096960.150,412.660,1,1,181
604529.480,5096960.220,412.740,1,2,157
604529.620,5096959.290,410.310,2,2,138
604529.590,5096960.190,412.510,2,3,159
604529.640,5096960.380,412.900,1,2,171
604529.740,5096960.390,412.800,1,2,133
604529.850,5096960.390,412.690,1,1,172
604529.940,5096960.390,412.570,1,2,160
604530.180,5096959.080,409.080,2,2,20
604530.040,5096960.390,412.450,1,1,181
604530.110,5096960.560,412.770,1,1,172
604530.190,5096960.620,412.820,1,3,78
604530.380,5096959.670,410.290,2,3,171
604530.480,5096959.130,408.850,3,3,112
604530.460,5096959.810,410.510,1,1,189
604530.560,5096959.800,410.370,1,1,174
604530.660,5096959.870,410.400,1,2,174
604530.850,5096958.960,407.970,2,2,93
604530.740,5096959.930,410.440,1,1,179
604530.860,5096959.880,410.190,1,2,170
604531.030,5096959.080,408.030,2,2,85
604530.960,5096959.920,410.160,1,1,179
604531.060,5096959.910,410.010,1,2,160
604531.250,5096959.070,407.730,2,2,126
604531.160,5096959.970,410.050,1,1,173
604531.450,5096959.180,407.740,1,1,177
604531.560,5096959.210,407.700,1,1,180
604531.660,5096959.280,407.740,1,1,190
604531.760,5096959.300,407.650,1,1,178
604531.860,5096959.370,407.720,1,1,181
604531.930,5096959.480,407.880,1,1,186
604532.040,5096959.490,407.800,1,1,188
604532.090,5096959.750,408.350,1,1,181
604532.190,5096959.770,408.240,1,1,184
604532.300,5096959.790,408.200,1,1,175
604532.400,5096959.780,408.040,1,1,180
604532.510,5096959.790,407.920,1,1,186
604532.620,5096959.840,407.920,1,1,175
604532.750,5096959.790,407.630,1,1,176
604532.820,5096959.920,407.860,1,1,178
604532.950,5096959.860,407.530,1,1,167
604524.130,5096959.670,417.810,2,3,116
604524.210,5096959.700,417.790,1,3,148
604524.310,5096959.980,418.340,1,3,152
604524.400,5096960.010,418.310,1,1,177
604524.480,5096960.030,418.250,1,1,172
604524.560,5096960.030,418.130,1,1,159
604524.660,5096960.310,418.710,1,2,173
604524.600,5096959.470,416.720,2,2,64
604524.740,5096960.320,418.620,1,1,173
604524.910,5096960.430,418.680,1,1,174
604525.060,5096960.330,418.240,1,2,156
604525.040,5096959.760,416.880,2,2,111
604525.230,5096960.110,417.510,2,3,105
604525.320,5096960.350,417.980,1,1,176
604525.400,5096960.400,417.990,2,2,161
604525.480,5096960.290,417.630,1,3,76
604525.560,5096960.480,417.980,1,2,166
604525.550,5096959.920,416.660,2,2,101
604525.660,5096960.590,418.120,1,1,169
604525.740,5096960.720,418.330,1,1,170
604525.820,5096960.580,417.890,1,1,166
604525.900,5096960.630,417.940,1,1,166
604525.990,5096960.640,417.850,1,1,180
604526.080,5096960.760,418.040,1,1,169
604526.160,5096961.030,418.570,1,1,162
604526.240,5096960.860,418.070,1,1,186
604526.320,5096960.900,418.070,1,1,164
604526.410,5096960.770,417.660,1,1,169
604526.500,5096960.730,417.430,1,1,170
604526.590,5096960.680,417.190,1,1,171
604526.660,5096961.000,417.890,1,1,178
604526.750,5096960.660,416.930,1,2,158
604526.780,5096959.910,415.090,2,2,109
604526.830,5096960.870,417.350,1,2,165
604526.910,5096961.110,417.830,1,1,169
604526.990,5096961.160,417.870,1,1,176
604527.090,5096961.100,417.600,1,1,181
604527.170,5096961.090,417.480,1,1,175
604527.260,5096960.940,416.970,1,4,146
604527.280,5096960.650,416.230,2,4,119
604527.410,5096958.670,411.290,3,4,15
604527.340,5096961.220,417.560,1,1,160
604527.420,5096961.260,417.550,1,2,141
604527.450,5096960.940,416.750,2,2,154
604527.590,5096961.430,417.770,1,1,152
604527.670,5096961.450,417.710,1,1,163
604527.760,5096961.490,417.710,1,1,161
604527.860,5096961.290,417.080,1,1,154
604527.960,5096961.270,416.930,1,2,169
604528.000,5096960.870,415.930,2,2,97
604527.430,5096961.160,417.560,1,1,173
604527.620,5096961.010,416.980,1,1,172
604527.700,5096961.080,417.040,1,2,152
604527.750,5096960.490,415.580,2,2,137
604527.770,5096961.370,417.690,1,2,150
604527.820,5096960.690,415.960,2,2,120
604527.860,5096961.290,417.360,1,2,160
604527.960,5096960.220,414.640,2,2,117
604527.960,5096961.200,417.050,1,2,49
604528.010,5096960.650,415.620,2,2,175
604528.060,5096961.100,416.650,1,2,34
604528.090,5096960.770,415.820,2,2,172
604528.160,5096960.950,416.180,1,1,179
604528.260,5096960.820,415.720,1,1,186
604529.150,5096959.160,410.320,2,4,125
604529.120,5096960.020,412.440,1,2,184
604529.240,5096959.220,410.350,2,2,135
604529.190,5096960.210,412.800,1,2,158
604529.300,5096960.220,412.700,1,1,181
604529.380,5096960.260,412.670,1,2,160
604529.480,5096960.310,412.670,1,2,148
604529.630,5096959.380,410.250,2,2,157
604529.560,5096960.340,412.660,1,3,174
604529.710,5096959.420,410.250,2,3,104
604529.660,5096960.390,412.650,1,2,166
604529.750,5096960.450,412.680,1,2,175
604529.850,5096960.450,412.550,1,1,171
604529.940,5096960.520,412.610,1,1,176
604530.030,5096960.490,412.450,1,1,179
604530.120,5096960.580,412.560,1,1,168
604530.340,5096959.960,410.760,1,1,185
604530.430,5096960.010,410.790,1,1,185
604530.550,5096959.950,410.480,1,2,134
604530.770,5096958.920,407.710,2,2,136
604530.650,5096959.940,410.330,1,2,138
604530.830,5096959.070,407.990,2,2,161
604530.740,5096959.990,410.330,1,1,168
604530.860,5096959.970,410.120,1,2,148
604531.050,5096959.140,407.880,2,2,125
604530.950,5096960.010,410.110,1,1,162
604531.060,5096960.010,410.000,1,1,169
604531.130,5096960.140,410.220,1,1,182
604531.450,5096959.260,407.680,1,1,186
604531.560,5096959.320,407.690,1,1,188
604531.670,5096959.330,407.580,1,1,188
604531.760,5096959.410,407.650,1,1,191
604531.850,5096959.460,407.680,1,1,190
604531.940,5096959.560,407.800,1,1,183
604532.000,5096959.780,408.260,1,1,185
604532.080,5096959.870,408.370,1,1,175
604532.190,5096959.900,408.310,1,1,175
604532.280,5096959.940,408.300,1,1,171
604532.440,5096959.760,407.680,1,1,177
604532.520,5096959.910,407.950,1,1,183
604532.620,5096959.920,407.850,1,1,170
604532.730,5096959.950,407.770,1,1,174
604532.820,5096959.990,407.750,1,1,178
604532.940,5096959.960,407.530,1,1,176
604533.070,5096959.950,407.340,1,2,153
604524.120,5096959.770,417.800,1,3,21
604524.230,5096959.970,418.150,1,2,172
604524.290,5096959.860,417.790,1,2,163
604524.230,5096959.070,415.960,2,2,91
604524.390,5096959.940,417.890,1,2,147
604524.350,5096959.400,416.620,2,2,126
604524.430,5096959.440,416.610,1,2,171
604524.570,5096960.320,418.570,1,2,160
604524.520,5096959.590,416.850,2,2,138
604524.820,5096960.340,418.300,1,1,169
604524.900,5096960.520,418.650,1,1,176
604525.150,5096960.330,417.890,1,1,169
604525.230,5096960.250,417.580,1,4,133
604525.210,5096959.650,416.160,2,4,108
604525.310,5096960.400,417.850,1,1,177
604525.390,5096960.360,417.650,1,1,173
604525.480,5096960.380,417.580,1,1,178
604525.570,5096960.590,417.980,1,1,178
604525.650,5096960.100,416.690,1,1,170
604525.730,5096960.710,418.070,1,1,152
604525.820,5096960.740,418.030,1,2,160
604525.810,5096960.140,416.600,2,2,70
604525.910,5096960.790,418.050,1,1,178
604525.990,5096960.660,417.640,1,1,181
604526.080,5096960.820,417.920,1,1,162
604526.150,5096960.750,417.650,1,1,179
604526.240,5096960.820,417.720,1,1,180
604526.410,5096960.640,417.060,1,2,79
604526.430,5096959.790,414.940,2,2,156
604526.490,5096961.110,418.100,1,4,5
604526.500,5096960.660,416.990,2,4,12
604526.520,5096960.040,415.440,3,4,165
604526.570,5096961.110,418.010,1,2,165
604526.600,5096960.140,415.600,2,2,57
604526.670,5096960.800,417.130,1,1,180
604526.750,5096960.910,417.290,1,4,147
604526.810,5096959.480,413.740,2,4,120
604526.820,5096961.310,418.170,1,2,137
604526.830,5096961.000,417.400,2,2,161
604526.910,5096961.300,418.040,1,1,172
604526.990,5096961.280,417.900,1,1,169
604527.080,5096961.160,417.490,1,1,178
604527.170,5096961.230,417.530,1,3,139
604527.200,5096960.670,416.120,2,3,130
604527.250,5096961.300,417.600,1,1,166
604527.350,5096961.060,416.900,1,2,171
604527.410,5096960.350,415.110,2,2,75
604527.460,5096960.970,416.570,1,1,178
604527.500,5096961.390,417.510,1,1,173
604527.610,5096961.350,417.300,1,1,161
604527.690,5096961.390,417.290,1,1,172
604527.810,5096961.080,416.390,1,1,166
604527.890,5096961.030,416.170,1,1,196
604527.960,5096961.250,416.620,1,2,158
604528.030,5096960.500,414.700,2,2,123
604528.040,5096961.390,416.870,1,2,163
604528.110,5096960.710,415.100,2,2,102
604528.130,5096961.380,416.720,1,2,161
604528.170,5096960.980,415.700,2,2,129
604528.220,5096961.400,416.670,1,1,183
604528.300,5096961.410,416.580,1,2,124
604528.360,5096960.910,415.290,2,2,148
604528.450,5096960.930,415.210,1,1,174
604528.640,5096960.910,414.940,1,3,173
604528.860,5096959.140,410.360,2,3,55
604528.730,5096960.990,415.020,1,1,177
604528.930,5096960.120,412.650,1,1,161
604529.020,5096960.180,412.680,1,2,155
604528.050,5096961.180,416.610,1,1,171
604528.170,5096960.870,415.700,1,2,160
604528.210,5096960.480,414.680,2,2,145
604528.220,5096961.330,416.750,1,2,165
604528.330,5096960.300,414.100,2,2,38
604528.300,5096961.400,416.820,1,1,169
604528.480,5096960.610,414.670,1,3,174
604528.670,5096958.970,410.460,2,3,44
604528.550,5096960.710,414.820,1,1,175
604528.640,5096960.780,414.890,2,2,84
604528.730,5096960.840,414.920,1,1,179
604529.050,5096959.120,410.340,1,1,183
604529.040,5096959.940,412.320,1,4,96
604530.110,5096960.740,412.670,1,1,173
604530.210,5096960.770,412.640,1,2,41
604530.500,5096959.290,408.680,2,2,161
604530.470,5096959.940,410.290,1,2,147
604530.640,5096959.060,407.930,2,2,146
604530.550,5096960.040,410.430,1,1,177
604530.660,5096960.060,410.340,1,1,179
604530.740,5096960.160,410.490,1,1,170
604530.850,5096960.140,410.280,1,1,163
604530.950,5096960.130,410.150,1,1,170
604531.030,5096960.260,410.360,1,1,169
604531.160,5096960.180,410.020,1,2,168
604531.360,5096959.320,407.660,2,2,69
604531.250,5096960.230,410.040,1,2,144
604531.490,5096959.270,407.390,2,2,76
604531.580,5096959.370,407.520,1,1,182
604531.660,5096959.460,407.640,1,1,187
604531.760,5096959.520,407.660,1,1,187
604531.860,5096959.580,407.680,1,1,185
604531.950,5096959.630,407.700,1,1,189
604532.000,5096959.870,408.220,1,1,174
604532.100,5096959.910,408.200,1,1,180
604532.180,5096960.000,408.290,1,1,185
604532.320,5096959.920,407.950,1,1,174
604532.420,5096959.970,407.950,1,1,183
604532.520,5096960.000,407.900,1,1,176
604532.630,5096959.990,407.730,1,1,177
604532.730,5096960.050,407.750,1,1,179
604532.840,5096960.090,407.710,1,1,166
604532.940,5096960.120,407.660,1,1,176
604533.060,5096960.090,407.430,1,1,185
604533.160,5096960.130,407.400,1,1,161
604524.490,5096959.360,416.080,2,2,45
604524.720,5096960.510,418.580,1,1,166
604524.810,5096960.600,418.700,1,1,170
604524.900,5096960.680,418.780,1,1,174
604524.970,5096960.540,418.350,1,2,146
604524.940,5096959.900,416.830,2,2,148
604525.060,5096960.680,418.560,1,2,42
604525.040,5096960.150,417.290,2,2,171
604525.120,5096960.250,417.440,1,1,172
604525.220,5096960.710,418.430,1,1,186
604525.310,5096960.850,418.670,1,1,168
604525.380,5096960.490,417.700,1,2,162
604525.470,5096960.600,417.860,1,2,172
604525.550,5096960.650,417.870,1,2,165
604525.530,5096959.320,414.670,2,2,35
604525.630,5096960.640,417.750,1,1,168
604525.720,5096960.080,416.300,2,3,107
604525.810,5096960.790,417.900,1,3,171
604525.800,5096959.250,414.160,2,3,26
604525.890,5096961.100,418.540,1,1,176
604525.970,5096961.070,418.370,1,1,184
604526.050,5096961.200,418.600,1,1,157
604526.150,5096960.970,417.940,1,1,190
604526.320,5096960.720,417.110,1,1,166
604526.390,5096960.970,417.630,1,1,180
604526.510,5096959.780,414.600,1,2,59
604526.570,5096960.860,417.140,1,1,171
604526.650,5096960.950,417.240,1,1,181
604526.740,5096961.020,417.310,1,1,169
604526.800,5096961.410,418.190,1,1,177
604526.890,5096961.400,418.050,1,1,156
604526.980,5096961.420,417.980,1,2,137
604527.020,5096960.610,415.930,2,2,159
604527.070,5096961.260,417.470,1,2,159
604527.110,5096960.560,415.750,2,2,113
604527.170,5096961.200,417.200,1,2,94
604527.190,5096960.800,416.210,2,2,170
604527.280,5096960.690,415.840,1,2,184
604527.330,5096961.170,416.930,1,2,127
604527.370,5096960.760,415.910,2,2,170
604527.420,5096961.350,417.250,1,1,171
604527.490,5096961.440,417.380,1,1,163
604527.590,5096961.460,417.320,1,2,138
604527.800,5096958.840,410.670,2,2,5
604527.680,5096961.380,417.000,1,2,139
604527.720,5096960.910,415.840,2,2,145
604527.770,5096961.400,416.930,1,1,173
604527.860,5096961.450,416.970,1,1,170
604527.940,5096961.440,416.840,1,1,167
604528.030,5096961.460,416.780,1,3,109
604528.100,5096960.790,415.050,2,3,112
604528.250,5096959.320,411.280,3,3,142
604528.100,5096961.600,417.040,1,1,154
604528.190,5096961.550,416.800,1,1,177
604528.310,5096961.360,416.170,1,2,139
604528.570,5096959.080,410.310,2,2,130
604528.440,5096961.000,415.140,1,1,179
604528.520,5096961.150,415.400,1,1,178
604528.620,5096961.080,415.110,1,1,189
604528.680,5096961.290,415.540,1,1,165
604528.830,5096960.900,414.420,1,2,139
604529.050,5096959.300,410.230,2,2,166
604528.920,5096960.920,414.350,1,3,161
604529.010,5096960.290,412.700,2,3,130
604529.110,5096960.320,412.640,1,2,163
604529.190,5096960.330,412.570,1,1,175
604529.290,5096960.340,412.450,1,2,167
604529.430,5096959.470,410.200,2,2,101
604529.380,5096960.460,412.630,1,1,163
604529.480,5096960.390,412.350,2,2,114
604529.560,5096960.520,412.570,1,1,177
604529.670,5096960.450,412.250,1,1,177
604529.770,5096960.470,412.170,1,2,100
604529.840,5096960.660,412.560,1,1,176
604529.970,5096960.470,411.940,1,3,152
604530.280,5096958.770,407.410,2,3,35
604529.140,5096959.260,410.300,2,2,71
604529.110,5096960.270,412.800,1,2,171
604529.250,5096959.320,410.320,2,2,78
604529.200,5096960.280,412.700,1,1,181
604529.300,5096960.300,412.610,1,1,162
604529.490,5096960.330,412.460,2,2,168
604529.770,5096960.450,412.400,1,1,178
604529.840,5096960.600,412.680,1,1,170
604529.920,5096960.670,412.720,1,1,176
604530.040,5096960.600,412.440,1,2,174
604530.380,5096958.780,407.590,2,2,98
604531.460,5096959.440,407.580,2,2,108
604531.580,5096959.400,407.320,1,1,210
604531.660,5096959.550,407.580,1,1,189
604531.760,5096959.580,407.540,1,1,202
604531.850,5096959.690,407.680,1,1,186
604531.940,5096959.720,407.660,1,1,175
604531.980,5096960.000,408.290,1,1,176
604532.100,5096960.000,408.150,1,1,185
604532.180,5096960.080,408.240,1,1,176
604532.290,5096960.130,408.210,1,1,186
604532.420,5096960.010,407.780,1,1,183
604532.510,5096960.070,407.820,1,1,184
604532.620,5096960.130,407.820,1,1,186
604532.720,5096960.160,407.780,1,1,164
604532.830,5096960.180,407.680,1,1,178
604532.930,5096960.210,407.620,1,1,176
604533.050,5096960.190,407.410,1,1,177
604533.160,5096960.220,407.350,1,1,164
604524.120,5096960.230,418.400,1,1,170
604524.190,5096960.150,418.100,1,2,143
604524.140,5096959.430,416.430,2,2,93
604524.280,5096960.200,418.110,1,3,138
604524.330,5096959.620,416.650,1,1,170
604524.460,5096960.470,418.560,1,1,169
604524.540,5096960.430,418.330,1,3,179
604524.480,5096959.480,416.110,2,3,63
604524.130,5096960.030,418.160,1,1,181
604524.210,5096960.050,418.110,1,1,169
604524.290,5096960.050,418.020,1,2,168
604524.220,5096959.150,415.910,2,2,71
604524.370,5096960.140,418.120,1,3,118
604524.330,5096959.510,416.650,2,3,153
604524.480,5096960.400,418.620,1,2,152
604524.410,5096959.450,416.380,2,2,119
604525.530,5096960.210,416.590,1,2,149
604525.630,5096960.570,417.350,1,2,187
604525.610,5096958.970,413.480,2,2,49
604525.710,5096960.570,417.250,1,1,177
604525.800,5096960.930,418.000,1,2,143
604525.800,5096960.470,416.890,2,2,143
604525.880,5096961.190,418.510,1,1,159
604525.960,5096961.210,418.470,1,1,167
604526.050,5096961.230,418.380,1,1,157
604526.130,5096961.150,418.120,1,1,164
604526.220,5096960.980,417.600,1,1,170
604526.300,5096961.150,417.920,1,1,151
604526.380,5096961.170,417.850,1,1,168
604526.480,5096961.010,417.340,1,2,175
604526.490,5096960.320,415.630,2,2,108
604526.580,5096960.390,415.710,1,1,170
604526.640,5096961.320,417.910,1,3,107
604526.660,5096960.740,416.450,2,3,160
604526.710,5096961.340,417.850,1,2,157
604526.770,5096959.940,414.380,2,2,42
604526.790,5096961.500,418.140,1,1,166
604526.890,5096961.370,417.710,1,1,168
604526.970,5096961.380,417.620,1,1,165
604527.070,5096961.250,417.180,1,1,170
604527.160,5096961.150,416.820,1,1,179
604527.230,5096961.360,417.250,1,2,129
604527.260,5096960.830,415.940,2,2,164
604527.320,5096961.420,417.280,1,1,170
604527.410,5096961.400,417.120,1,2,163
604527.470,5096960.630,415.190,2,2,106
604527.490,5096961.480,417.220,1,1,183
604527.570,5096961.590,417.380,1,2,138
604527.630,5096960.800,415.400,2,2,135
604527.660,5096961.620,417.340,1,1,169
604527.750,5096961.650,417.320,1,1,171
604527.830,5096961.660,417.240,1,4,150
604527.910,5096960.790,415.020,2,4,106
604527.950,5096960.430,414.090,3,4,119
604528.070,5096959.090,410.670,4,4,97
604527.930,5096961.580,416.930,1,2,134
604527.990,5096960.940,415.270,2,2,152
604528.000,5096961.670,417.050,1,1,172
604528.090,5096961.710,417.050,1,1,177
604528.210,5096961.460,416.270,1,1,174
604528.290,5096961.520,416.330,1,1,166
604528.370,5096961.620,416.460,1,2,105
604528.420,5096961.200,415.370,2,2,162
604528.510,5096961.260,415.410,2,2,158
604528.590,5096961.310,415.430,1,1,169
604528.720,5096961.040,414.600,1,1,171
604528.800,5096961.150,414.790,1,1,177
604528.900,5096961.160,414.670,1,1,176
604528.990,5096961.110,414.480,1,1,160
604529.320,5096959.500,410.130,1,2,129
604529.290,5096960.430,412.400,1,3,147
604529.430,5096959.540,410.100,2,3,145
604529.370,5096960.560,412.630,1,1,176
604529.460,5096960.610,412.630,1,1,173
604529.550,5096960.630,412.570,1,2,174
604529.660,5096960.540,412.220,1,2,137
604529.760,5096960.620,412.280,1,2,98
604529.860,5096960.540,411.980,1,2,174
604529.950,5096960.650,412.130,1,1,177
604530.010,5096960.840,412.520,1,3,57
604530.160,5096960.040,410.380,2,3,168
604530.260,5096960.050,410.290,1,2,151
604530.380,5096959.420,408.610,2,2,125
604530.360,5096960.080,410.220,1,2,178
604530.570,5096959.060,407.490,2,2,37
604530.440,5096960.180,410.380,1,1,165
604530.560,5096960.170,410.210,1,2,168
604530.690,5096959.510,408.430,2,2,82
604530.620,5096960.320,410.500,1,2,182
604530.870,5096959.140,407.310,2,2,91
604530.720,5096960.340,410.420,1,1,179
604530.820,5096960.400,410.440,1,1,179
604530.920,5096960.380,410.240,1,1,169
604530.020,5096960.770,412.590,1,1,166
604530.130,5096960.640,412.150,1,1,175
604530.230,5096960.680,412.140,1,2,33
604530.360,5096960.020,410.350,2,2,173
604530.450,5096960.100,410.430,1,1,186
604530.540,5096960.140,410.430,1,1,182
604530.640,5096960.200,410.440,1,1,176
604530.730,5096960.220,410.380,1,1,179
604530.840,5096960.200,410.190,1,1,161
604530.930,5096960.310,410.360,1,1,171
604531.040,5096960.270,410.140,1,1,153
604531.130,5096960.330,410.150,1,1,178
604531.220,5096960.390,410.210,1,2,168
604532.630,5096960.160,407.620,1,1,182
604532.720,5096960.230,407.660,1,1,182
604532.810,5096960.280,407.670,1,1,178
604532.920,5096960.300,407.580,1,2,152
604533.050,5096960.300,407.420,1,2,163
604533.160,5096960.270,407.200,1,2,126
604524.090,5096960.350,418.460,1,1,178
604524.190,5096960.470,418.630,1,1,176
604524.260,5096960.450,418.490,1,1,172
604524.340,5096960.400,418.250,1,3,156
604524.430,5096960.530,418.460,1,1,173
604524.510,5096960.620,418.590,1,1,163
604524.600,5096960.590,418.390,1,2,144
604524.540,5096959.680,416.260,2,2,78
604524.680,5096960.650,418.450,1,3,169
604524.630,5096959.740,416.290,2,3,70
604524.770,5096960.660,418.360,1,3,135
604524.740,5096960.190,417.250,2,3,102
604524.840,5096960.700,418.360,1,1,168
604524.920,5096960.590,417.990,1,2,138
604524.900,5096960.150,416.950,2,2,150
604525.020,5096960.880,418.590,1,3,152
604524.990,5096960.050,416.600,2,3,59
604525.090,5096960.650,417.920,1,1,189
604525.340,5096960.770,417.900,2,2,163
604524.620,5096960.520,418.470,1,1,161
604524.710,5096960.620,418.600,1,2,153
604524.650,5096959.530,416.040,2,2,85
604524.800,5096960.610,418.460,1,2,169
604524.880,5096960.630,418.420,1,1,173
604524.970,5096960.720,418.510,1,1,175
604525.050,5096960.760,418.510,1,1,161
604525.130,5096960.760,418.420,1,1,184
604525.290,5096960.720,418.110,2,2,159
604525.380,5096960.620,417.770,2,3,158
604525.450,5096960.720,417.900,1,1,167
604526.020,5096961.280,418.290,1,1,162
604526.100,5096961.210,418.060,1,1,181
604526.180,5096960.960,417.330,1,1,178
604526.270,5096961.320,418.110,1,1,173
604526.350,5096961.380,418.150,1,1,181
604526.430,5096961.380,418.040,1,1,169
604526.540,5096960.480,415.700,1,2,73
604526.590,5096958.740,411.390,2,2,139
604526.600,5096961.370,417.820,1,2,123
604526.620,5096960.830,416.450,2,2,166
604526.690,5096961.380,417.710,1,1,177
604526.780,5096961.250,417.290,1,1,174
604526.870,5096961.170,416.970,1,1,179
604526.920,5096961.710,418.240,1,2,150
604526.990,5096960.500,415.220,2,2,18
604527.020,5096961.610,417.850,1,1,156
604527.130,5096961.220,416.760,1,1,174
604527.200,5096961.410,417.140,1,2,161
604527.230,5096960.940,415.960,2,2,112
604527.280,5096961.580,417.440,1,1,153
604527.370,5096961.500,417.140,1,2,152
604527.400,5096961.170,416.300,2,2,161
604527.450,5096961.660,417.430,1,1,185
604527.550,5096961.650,417.300,1,1,166
604527.630,5096961.710,417.330,1,1,169
604527.730,5096961.650,417.070,1,1,194
604527.800,5096961.720,417.140,1,1,194
604527.890,5096961.730,417.070,1,1,163
604528.020,5096961.360,416.010,1,2,158
604528.210,5096959.530,411.310,2,2,34
604528.130,5096961.150,415.370,1,1,186
604528.200,5096961.350,415.750,1,3,179
604528.290,5096960.540,413.680,2,3,105
604528.440,5096959.220,410.260,3,3,30
604528.250,5096961.650,416.440,1,1,166
604528.330,5096961.760,416.600,1,1,179
604528.500,5096961.160,414.910,2,2,126
604528.640,5096960.800,413.880,1,1,132
604528.690,5096961.160,414.660,1,3,151
604528.780,5096960.450,412.840,2,3,116
604528.920,5096959.420,410.170,3,3,88
604528.750,5096961.320,415.000,1,1,169
604528.830,5096961.420,415.130,1,2,185
604529.100,5096959.530,410.190,2,2,35
604528.950,5096961.320,414.730,1,2,158
604529.300,5096959.590,410.100,1,2,106
604529.250,5096960.570,412.540,1,1,182
604529.330,5096960.630,412.580,1,1,177
604529.430,5096960.650,412.490,2,2,167
604529.530,5096960.690,412.490,1,1,182
604529.630,5096960.660,412.280,1,2,147
604529.720,5096960.730,412.330,1,1,185
604529.830,5096960.630,411.970,1,3,172
604529.930,5096960.050,410.420,2,3,90
604529.920,5096960.680,411.970,1,2,167
604530.020,5096960.730,411.990,1,1,179
604530.230,5096960.140,410.260,1,1,181
604530.320,5096960.210,410.320,1,1,184
604530.410,5096960.250,410.310,1,2,164
604530.500,5096960.340,410.430,1,1,177
604530.600,5096960.380,410.390,1,1,181
604530.690,5096960.450,410.450,1,1,172
604530.790,5096960.470,410.360,1,1,165
604530.890,5096960.470,410.240,1,1,175
604530.980,5096960.530,410.270,1,1,177
604531.090,5096960.520,410.140,1,2,157
604531.320,5096959.560,407.480,2,2,70
604531.190,5096960.570,410.130,1,1,173
604531.600,5096959.790,407.720,1,1,182
604531.680,5096959.930,407.960,1,1,176
604531.770,5096960.040,408.100,1,1,182
604531.860,5096960.070,408.070,1,1,182
604531.960,5096960.140,408.110,1,1,186
604532.060,5096960.170,408.060,1,1,203
604532.150,5096960.250,408.140,1,1,167
604532.240,5096960.330,408.210,1,1,173
604532.450,5096960.370,408.080,1,1,173
604532.590,5096960.260,407.620,1,1,176
604532.700,5096960.280,407.530,1,1,183
604532.830,5096960.230,407.260,1,1,179
604531.030,5096960.390,410.130,1,1,174
604531.120,5096960.430,410.150,1,1,165
604531.220,5096960.440,410.040,1,2,138
604531.450,5096959.550,407.580,2,2,144
604531.660,5096959.630,407.510,1,1,183
604531.760,5096959.660,407.460,1,1,193
604531.790,5096959.950,408.130,1,1,179
604531.890,5096960.000,408.140,1,1,183
604531.990,5096960.060,408.150,1,1,176
604532.080,5096960.120,408.180,1,1,182
604532.190,5096960.160,408.130,1,1,180
604532.290,5096960.140,408.000,1,1,190
604532.420,5096960.090,407.710,1,1,180
604532.550,5096960.030,407.390,1,1,181
604524.150,5096960.520,418.530,1,1,164
604524.230,5096960.510,418.410,1,2,170
604524.160,5096959.530,416.100,2,2,78
604524.300,5096960.520,418.320,1,2,171
604524.230,5096959.430,415.770,2,2,49
604524.390,5096960.580,418.370,1,2,166
604524.340,5096959.840,416.630,2,2,108
604524.480,5096960.640,418.410,1,1,170
604524.560,5096960.660,418.340,1,3,157
604524.490,5096959.410,415.420,2,3,58
604524.640,5096960.550,417.990,1,2,155
604524.600,5096959.910,416.470,2,2,139
604524.730,5096960.750,418.360,1,1,170
604524.900,5096960.880,418.460,1,1,168
604524.930,5096959.580,415.280,1,1,86
604525.070,5096961.000,418.530,1,1,177
604525.220,5096960.630,417.450,3,3,136
604525.390,5096960.880,417.850,1,3,49
